bill/BillInvoiceId,lineItem/UsageAccountId,lineItem/Region,lineItem/LineItemType,lineItem/UsageStartDate,lineItem/UsageEndDate,lineItem/ProductCode,lineItem/UsageType,lineItem/Operation,lineItem/UsageAmount,lineItem/UsageUnit,lineItem/UnblendedCost,resourceId,tags/Product,tags/Environment
2025-10-AWS-0001,444455556666,eu-west-1,Usage,2025-10-12T00:00:00,2025-10-12T01:00:00,AmazonVPC,NatGateway-Hours,DataTransfer,312.66,Hrs,16.6625,nat-000003fb,InternalTools,staging
2025-10-AWS-0001,111122223333,us-east-1,Usage,2025-10-14T07:00:00,2025-10-14T08:00:00,AmazonEBS,EBS:VolumeUsage.io2,CreateVolume,1158.43,GB-Mo,111.4748,vol-000003fc,MarketingSite,dev
2025-10-AWS-0001,777788889999,eu-west-1,Usage,2025-10-26T13:00:00,2025-10-26T14:00:00,AmazonEC2,BoxUsage:c5.xlarge,StopInstances,548.71,Hrs,19.0293,i-000003fd,InternalTools,dev
2025-10-AWS-0001,444455556666,eu-west-1,Usage,2025-10-20T20:00:00,2025-10-20T21:00:00,AmazonEC2,BoxUsage:t3.medium,RunInstances,545.0,Hrs,21.4029,i-000003fe,Search,dev
2025-10-AWS-0001,111122223333,us-west-2,Usage,2025-10-13T08:00:00,2025-10-13T09:00:00,AmazonEBS,EBS:VolumeUsage.io2,AttachVolume,1373.41,GB-Mo,157.8745,vol-000003ff,DataPlatform,dev
2025-10-AWS-0001,111122223333,us-west-2,Usage,2025-10-01T08:00:00,2025-10-01T09:00:00,AmazonEC2,BoxUsage:t3.medium,StopInstances,224.49,Hrs,8.5934,i-00000400,Search,prod
2025-10-AWS-0001,777788889999,us-west-2,Usage,2025-10-15T21:00:00,2025-10-15T22:00:00,AmazonRDS,RDS:StorageUsage,CreateDBInstance,391.54,Hrs,85.194,db-00000401,InternalTools,dev
2025-10-AWS-0001,777788889999,us-east-1,Usage,2025-10-24T00:00:00,2025-10-24T01:00:00,AmazonEBS,EBS:VolumeUsage.gp3,AttachVolume,377.25,GB-Mo,38.6713,vol-00000402,DataPlatform,staging
2025-10-AWS-0001,111122223333,eu-west-1,Usage,2025-10-15T17:00:00,2025-10-15T18:00:00,AmazonS3,TimedStorage-ByteHrs,PutObject,4170.9,GB-Mo,76.0536,bucket-00000403,InternalTools,prod
2025-10-AWS-0001,111122223333,eu-west-1,Usage,2025-10-12T13:00:00,2025-10-12T14:00:00,ElasticLoadBalancing,LCUs,HealthCheck,111.21,LCU-Hrs,0.9412,alb-00000404,InternalTools,staging
2025-10-AWS-0001,777788889999,us-west-2,Usage,2025-10-07T12:00:00,2025-10-07T13:00:00,AmazonEC2,BoxUsage:c5.xlarge,RunInstances,708.63,Hrs,25.2754,i-00000405,Search,prod
2025-10-AWS-0001,444455556666,eu-west-1,Usage,2025-10-29T04:00:00,2025-10-29T05:00:00,ElasticLoadBalancing,LCUs,HealthCheck,232.12,LCU-Hrs,1.5272,alb-00000406,MarketingSite,prod
2025-10-AWS-0001,444455556666,us-east-1,Usage,2025-10-25T15:00:00,2025-10-25T16:00:00,AmazonEBS,EBS:VolumeUsage.gp3,CreateVolume,4350.19,GB-Mo,439.2466,vol-00000407,Checkout,staging
2025-10-AWS-0001,111122223333,us-east-1,Usage,2025-10-27T07:00:00,2025-10-27T08:00:00,AmazonS3,TimedStorage-ByteHrs,PutObject,3692.45,GB-Mo,60.5142,bucket-00000408,Checkout,staging
2025-10-AWS-0001,111122223333,us-east-1,Usage,2025-10-13T08:00:00,2025-10-13T09:00:00,AmazonRDS,RDS:StorageUsage,ModifyDBInstance,191.22,Hrs,31.8065,db-00000409,Checkout,dev
2025-10-AWS-0001,111122223333,us-east-1,Usage,2025-10-12T16:00:00,2025-10-12T17:00:00,ElasticLoadBalancing,LCUs,HealthCheck,208.62,LCU-Hrs,1.3958,alb-0000040a,InternalTools,dev
2025-10-AWS-0001,444455556666,us-east-1,Usage,2025-10-20T15:00:00,2025-10-20T16:00:00,ElasticLoadBalancing,LoadBalancerUsage,LoadBalancing,396.5,Hrs,10.2941,alb-0000040b,InternalTools,staging
2025-10-AWS-0001,111122223333,us-west-2,Usage,2025-10-13T08:00:00,2025-10-13T09:00:00,AmazonS3,TimedStorage-ByteHrs,GetObject,1975.89,GB-Mo,45.2164,bucket-0000040c,Search,prod
2025-10-AWS-0001,444455556666,us-west-2,Usage,2025-10-12T18:00:00,2025-10-12T19:00:00,AmazonS3,Requests-Tier1,GetObject,1453410.0,Requests,494.5687,bucket-0000040d,Checkout,prod
2025-10-AWS-0001,111122223333,eu-west-1,Usage,2025-10-16T13:00:00,2025-10-16T14:00:00,AmazonVPC,AWS-DataTransfer-Internet-Out-Bytes,CreateNatGateway,2756.64,GB,227.4656,nat-0000040e,MarketingSite,staging
2025-10-AWS-0001,777788889999,eu-west-1,Usage,2025-10-29T22:00:00,2025-10-29T23:00:00,AmazonRDS,RDS:StorageUsage,CreateDBInstance,509.37,Hrs,82.9412,db-0000040f,InternalTools,dev
2025-10-AWS-0001,111122223333,us-west-2,Usage,2025-10-29T09:00:00,2025-10-29T10:00:00,ElasticLoadBalancing,LCUs,LoadBalancing,378.54,LCU-Hrs,2.9408,alb-00000410,Checkout,prod
2025-10-AWS-0001,777788889999,us-west-2,Usage,2025-10-15T16:00:00,2025-10-15T17:00:00,AmazonRDS,RDS:Multi-AZUsage,CreateDBInstance,456.8,Hrs,107.904,db-00000411,Checkout,prod
2025-10-AWS-0001,777788889999,eu-west-1,Usage,2025-10-26T14:00:00,2025-10-26T15:00:00,AmazonEBS,EBS:VolumeUsage.io2,AttachVolume,3190.41,GB-Mo,379.8129,vol-00000412,DataPlatform,staging
2025-10-AWS-0001,444455556666,us-east-1,Usage,2025-10-07T12:00:00,2025-10-07T13:00:00,AmazonS3,TimedStorage-ByteHrs,PutObject,3036.85,GB-Mo,68.9774,bucket-00000413,DataPlatform,dev
2025-10-AWS-0001,111122223333,eu-west-1,Usage,2025-10-24T13:00:00,2025-10-24T14:00:00,AmazonS3,Requests-Tier1,PutObject,742779.0,Requests,297.3128,bucket-00000414,DataPlatform,prod
2025-10-AWS-0001,444455556666,us-east-1,Usage,2025-10-08T22:00:00,2025-10-08T23:00:00,AmazonVPC,AWS-DataTransfer-Internet-Out-Bytes,DataTransfer,1508.84,GB,114.7748,nat-00000415,InternalTools,prod
2025-10-AWS-0001,444455556666,eu-west-1,Usage,2025-10-11T14:00:00,2025-10-11T15:00:00,AmazonRDS,RDS:StorageUsage,CreateDBInstance,748.49,Hrs,121.1344,db-00000416,Checkout,staging
2025-10-AWS-0001,111122223333,us-west-2,Usage,2025-10-04T02:00:00,2025-10-04T03:00:00,AmazonVPC,NatGateway-Hours,CreateNatGateway,706.19,Hrs,36.6763,nat-00000417,MarketingSite,staging
2025-10-AWS-0001,111122223333,eu-west-1,Usage,2025-10-01T04:00:00,2025-10-01T05:00:00,AmazonRDS,RDS:Multi-AZUsage,ModifyDBInstance,569.33,Hrs,91.7313,db-00000418,Checkout,prod
2025-10-AWS-0001,777788889999,eu-west-1,Usage,2025-10-08T01:00:00,2025-10-08T02:00:00,AmazonEC2,BoxUsage:m5.large,RunInstances,20.72,Hrs,0.7776,i-00000419,Search,prod
2025-10-AWS-0001,777788889999,us-east-1,Usage,2025-10-24T09:00:00,2025-10-24T10:00:00,AmazonEC2,BoxUsage:t3.medium,StopInstances,523.02,Hrs,22.1731,i-0000041a,Checkout,dev
2025-10-AWS-0001,111122223333,eu-west-1,Usage,2025-10-06T13:00:00,2025-10-06T14:00:00,ElasticLoadBalancing,LCUs,LoadBalancing,617.15,LCU-Hrs,4.1628,alb-0000041b,MarketingSite,dev
2025-10-AWS-0001,444455556666,us-east-1,Usage,2025-10-26T23:00:00,2025-10-27T00:00:00,AmazonEC2,BoxUsage:t3.medium,RunInstances,665.21,Hrs,31.6134,i-0000041c,Search,dev
2025-10-AWS-0001,444455556666,eu-west-1,Usage,2025-10-11T17:00:00,2025-10-11T18:00:00,AmazonEBS,EBS:VolumeUsage.gp3,CreateVolume,4598.28,GB-Mo,504.6383,vol-0000041d,Checkout,dev
2025-10-AWS-0001,777788889999,eu-west-1,Usage,2025-10-26T12:00:00,2025-10-26T13:00:00,AmazonEBS,EBS:VolumeUsage.gp3,AttachVolume,1891.28,GB-Mo,169.4275,vol-0000041e,MarketingSite,staging
2025-10-AWS-0001,777788889999,us-west-2,Usage,2025-10-30T01:00:00,2025-10-30T02:00:00,ElasticLoadBalancing,LCUs,HealthCheck,154.12,LCU-Hrs,1.0658,alb-0000041f,MarketingSite,dev
2025-10-AWS-0001,777788889999,eu-west-1,Usage,2025-10-18T15:00:00,2025-10-18T16:00:00,AmazonVPC,NatGateway-Hours,CreateNatGateway,578.16,Hrs,21.8702,nat-00000420,DataPlatform,staging
2025-10-AWS-0001,444455556666,us-east-1,Usage,2025-10-10T01:00:00,2025-10-10T02:00:00,AmazonEC2,BoxUsage:m5.large,StopInstances,599.58,Hrs,22.4403,i-00000421,Search,staging
2025-10-AWS-0001,444455556666,eu-west-1,Usage,2025-10-15T17:00:00,2025-10-15T18:00:00,AmazonEC2,BoxUsage:c5.xlarge,RunInstances,658.37,Hrs,29.439,i-00000422,InternalTools,dev
2025-10-AWS-0001,777788889999,us-east-1,Usage,2025-10-27T15:00:00,2025-10-27T16:00:00,AmazonRDS,RDS:StorageUsage,ModifyDBInstance,247.89,Hrs,42.2123,db-00000423,InternalTools,staging
2025-10-AWS-0001,444455556666,us-west-2,Usage,2025-10-15T14:00:00,2025-10-15T15:00:00,ElasticLoadBalancing,LoadBalancerUsage,HealthCheck,25.18,Hrs,0.602,alb-00000424,Search,dev
2025-10-AWS-0001,111122223333,us-east-1,Usage,2025-10-12T01:00:00,2025-10-12T02:00:00,AmazonEBS,EBS:VolumeUsage.gp3,AttachVolume,3142.04,GB-Mo,279.7255,vol-00000425,InternalTools,staging
2025-10-AWS-0001,111122223333,us-west-2,Usage,2025-10-27T20:00:00,2025-10-27T21:00:00,AmazonRDS,RDS:Multi-AZUsage,CreateDBInstance,222.33,Hrs,39.6954,db-00000426,DataPlatform,staging
2025-10-AWS-0001,777788889999,us-west-2,Usage,2025-10-16T19:00:00,2025-10-16T20:00:00,AmazonVPC,AWS-DataTransfer-Internet-Out-Bytes,DataTransfer,3018.21,GB,316.2214,nat-00000427,Search,staging
2025-10-AWS-0001,111122223333,us-west-2,Usage,2025-10-13T07:00:00,2025-10-13T08:00:00,AmazonS3,TimedStorage-ByteHrs,PutObject,4476.16,GB-Mo,105.2239,bucket-00000428,InternalTools,prod
2025-10-AWS-0001,111122223333,us-west-2,Usage,2025-10-04T13:00:00,2025-10-04T14:00:00,AmazonRDS,RDS:Multi-AZUsage,CreateDBInstance,544.64,Hrs,119.5899,db-00000429,MarketingSite,dev
2025-10-AWS-0001,444455556666,eu-west-1,Usage,2025-10-12T00:00:00,2025-10-12T01:00:00,AmazonVPC,NatGateway-Hours,CreateNatGateway,451.03,Hrs,23.997,nat-0000042a,Search,prod
2025-10-AWS-0001,111122223333,us-west-2,Usage,2025-10-05T01:00:00,2025-10-05T02:00:00,AmazonEBS,EBS:VolumeUsage.gp3,CreateVolume,4855.47,GB-Mo,495.4232,vol-0000042b,InternalTools,prod
2025-10-AWS-0001,111122223333,us-east-1,Usage,2025-10-27T20:00:00,2025-10-27T21:00:00,AmazonS3,Requests-Tier1,GetObject,1457355.0,Requests,478.1531,bucket-0000042c,DataPlatform,prod
2025-10-AWS-0001,777788889999,eu-west-1,Usage,2025-10-17T22:00:00,2025-10-17T23:00:00,AmazonRDS,RDS:StorageUsage,ModifyDBInstance,447.61,Hrs,77.6593,db-0000042d,Checkout,prod
2025-10-AWS-0001,444455556666,us-west-2,Usage,2025-10-14T08:00:00,2025-10-14T09:00:00,AmazonEBS,EBS:VolumeUsage.io2,AttachVolume,1602.99,GB-Mo,173.8045,vol-0000042e,MarketingSite,staging
2025-10-AWS-0001,111122223333,us-east-1,Usage,2025-10-21T16:00:00,2025-10-21T17:00:00,ElasticLoadBalancing,LoadBalancerUsage,HealthCheck,488.12,Hrs,10.5406,alb-0000042f,Search,dev
2025-10-AWS-0001,777788889999,eu-west-1,Usage,2025-10-26T15:00:00,2025-10-26T16:00:00,AmazonRDS,RDS:Multi-AZUsage,CreateDBInstance,585.1,Hrs,118.2289,db-00000430,InternalTools,staging
2025-10-AWS-0001,444455556666,us-west-2,Usage,2025-10-30T17:00:00,2025-10-30T18:00:00,ElasticLoadBalancing,LoadBalancerUsage,HealthCheck,227.28,Hrs,6.5764,alb-00000431,InternalTools,staging
2025-10-AWS-0001,777788889999,us-west-2,Usage,2025-10-21T15:00:00,2025-10-21T16:00:00,ElasticLoadBalancing,LCUs,LoadBalancing,681.16,LCU-Hrs,5.3677,alb-00000432,Search,dev
2025-10-AWS-0001,111122223333,eu-west-1,Usage,2025-10-22T11:00:00,2025-10-22T12:00:00,AmazonRDS,RDS:Multi-AZUsage,ModifyDBInstance,304.79,Hrs,49.202,db-00000433,Checkout,dev
2025-10-AWS-0001,444455556666,us-east-1,Usage,2025-10-19T15:00:00,2025-10-19T16:00:00,AmazonVPC,AWS-DataTransfer-Internet-Out-Bytes,DataTransfer,51.15,GB,3.717,nat-00000434,Checkout,prod
2025-10-AWS-0001,444455556666,us-west-2,Usage,2025-10-18T17:00:00,2025-10-18T18:00:00,AmazonEC2,BoxUsage:c5.xlarge,StopInstances,67.03,Hrs,3.0176,i-00000435,DataPlatform,dev
2025-10-AWS-0001,444455556666,us-east-1,Usage,2025-10-14T01:00:00,2025-10-14T02:00:00,ElasticLoadBalancing,LoadBalancerUsage,LoadBalancing,101.7,Hrs,2.2233,alb-00000436,Checkout,staging
2025-10-AWS-0001,111122223333,eu-west-1,Usage,2025-10-18T14:00:00,2025-10-18T15:00:00,AmazonEC2,BoxUsage:c5.xlarge,RunInstances,466.84,Hrs,16.1682,i-00000437,MarketingSite,prod
2025-10-AWS-0001,111122223333,eu-west-1,Usage,2025-10-02T12:00:00,2025-10-02T13:00:00,AmazonEC2,BoxUsage:t3.medium,RunInstances,68.0,Hrs,2.6192,i-00000438,MarketingSite,staging
2025-10-AWS-0001,777788889999,us-west-2,Usage,2025-10-11T12:00:00,2025-10-11T13:00:00,AmazonEBS,EBS:VolumeUsage.io2,CreateVolume,3079.11,GB-Mo,322.8073,vol-00000439,MarketingSite,prod
2025-10-AWS-0001,111122223333,eu-west-1,Usage,2025-10-20T20:00:00,2025-10-20T21:00:00,AmazonEC2,BoxUsage:m5.large,RunInstances,679.62,Hrs,22.195,i-0000043a,Search,staging
2025-10-AWS-0001,444455556666,eu-west-1,Usage,2025-10-09T02:00:00,2025-10-09T03:00:00,AmazonVPC,NatGateway-Hours,CreateNatGateway,611.7,Hrs,24.0044,nat-0000043b,Search,prod
2025-10-AWS-0001,444455556666,us-east-1,Usage,2025-10-06T06:00:00,2025-10-06T07:00:00,ElasticLoadBalancing,LoadBalancerUsage,HealthCheck,450.67,Hrs,13.3757,alb-0000043c,InternalTools,staging
2025-10-AWS-0001,111122223333,us-west-2,Usage,2025-10-16T14:00:00,2025-10-16T15:00:00,AmazonEBS,EBS:VolumeUsage.gp3,AttachVolume,3003.84,GB-Mo,316.6483,vol-0000043d,Checkout,dev
2025-10-AWS-0001,777788889999,eu-west-1,Usage,2025-10-13T16:00:00,2025-10-13T17:00:00,ElasticLoadBalancing,LCUs,LoadBalancing,477.84,LCU-Hrs,3.152,alb-0000043e,Checkout,prod
2025-10-AWS-0001,444455556666,eu-west-1,Usage,2025-10-22T18:00:00,2025-10-22T19:00:00,AmazonEBS,EBS:VolumeUsage.gp3,AttachVolume,1273.0,GB-Mo,110.2722,vol-0000043f,Checkout,staging
2025-10-AWS-0001,111122223333,us-east-1,Usage,2025-10-12T00:00:00,2025-10-12T01:00:00,AmazonEC2,BoxUsage:m5.large,RunInstances,517.72,Hrs,16.911,i-00000440,Checkout,dev
2025-10-AWS-0001,777788889999,us-east-1,Usage,2025-10-07T15:00:00,2025-10-07T16:00:00,AmazonS3,Requests-Tier1,PutObject,1349236.0,Requests,610.1833,bucket-00000441,MarketingSite,dev
2025-10-AWS-0001,111122223333,us-west-2,Usage,2025-10-06T15:00:00,2025-10-06T16:00:00,AmazonRDS,RDS:Multi-AZUsage,ModifyDBInstance,498.04,Hrs,99.1344,db-00000442,DataPlatform,staging
2025-10-AWS-0001,777788889999,us-east-1,Usage,2025-10-10T14:00:00,2025-10-10T15:00:00,AmazonVPC,NatGateway-Hours,CreateNatGateway,254.7,Hrs,11.0855,nat-00000443,InternalTools,prod
2025-10-AWS-0001,111122223333,eu-west-1,Usage,2025-10-19T22:00:00,2025-10-19T23:00:00,ElasticLoadBalancing,LoadBalancerUsage,LoadBalancing,624.77,Hrs,16.5689,alb-00000444,Checkout,prod
2025-10-AWS-0001,777788889999,us-east-1,Usage,2025-10-16T09:00:00,2025-10-16T10:00:00,AmazonEBS,EBS:VolumeUsage.gp3,AttachVolume,1014.7,GB-Mo,99.886,vol-00000445,DataPlatform,staging
2025-10-AWS-0001,111122223333,us-west-2,Usage,2025-10-30T03:00:00,2025-10-30T04:00:00,AmazonEC2,BoxUsage:t3.medium,RunInstances,290.84,Hrs,9.9694,i-00000446,InternalTools,prod
2025-10-AWS-0001,444455556666,us-west-2,Usage,2025-10-21T01:00:00,2025-10-21T02:00:00,AmazonEC2,BoxUsage:t3.medium,StopInstances,412.74,Hrs,18.0809,i-00000447,InternalTools,staging
2025-10-AWS-0001,111122223333,us-east-1,Usage,2025-10-27T05:00:00,2025-10-27T06:00:00,AmazonEBS,EBS:VolumeUsage.gp3,CreateVolume,1307.22,GB-Mo,119.3472,vol-00000448,MarketingSite,prod
2025-10-AWS-0001,111122223333,us-west-2,Usage,2025-10-20T14:00:00,2025-10-20T15:00:00,ElasticLoadBalancing,LCUs,LoadBalancing,556.64,LCU-Hrs,3.6564,alb-00000449,Checkout,dev
2025-10-AWS-0001,444455556666,us-east-1,Usage,2025-10-08T02:00:00,2025-10-08T03:00:00,AmazonS3,Requests-Tier1,GetObject,375995.0,Requests,179.8563,bucket-0000044a,InternalTools,dev
2025-10-AWS-0001,111122223333,us-east-1,Usage,2025-10-17T22:00:00,2025-10-17T23:00:00,ElasticLoadBalancing,LoadBalancerUsage,HealthCheck,128.4,Hrs,3.389,alb-0000044b,Checkout,dev
2025-10-AWS-0001,444455556666,us-east-1,Usage,2025-10-16T03:00:00,2025-10-16T04:00:00,AmazonVPC,AWS-DataTransfer-Internet-Out-Bytes,CreateNatGateway,2419.92,GB,184.0645,nat-0000044c,InternalTools,prod
2025-10-AWS-0001,777788889999,eu-west-1,Usage,2025-10-29T20:00:00,2025-10-29T21:00:00,AmazonS3,TimedStorage-ByteHrs,PutObject,1205.37,GB-Mo,24.9262,bucket-0000044d,Search,prod
2025-10-AWS-0001,111122223333,us-west-2,Usage,2025-10-16T09:00:00,2025-10-16T10:00:00,AmazonRDS,RDS:StorageUsage,ModifyDBInstance,728.1,Hrs,128.3582,db-0000044e,Search,prod
2025-10-AWS-0001,444455556666,us-west-2,Usage,2025-10-13T11:00:00,2025-10-13T12:00:00,AmazonEC2,BoxUsage:m5.large,StopInstances,740.49,Hrs,31.8922,i-0000044f,DataPlatform,prod
2025-10-AWS-0001,777788889999,eu-west-1,Usage,2025-10-25T09:00:00,2025-10-25T10:00:00,ElasticLoadBalancing,LoadBalancerUsage,LoadBalancing,425.87,Hrs,9.7817,alb-00000450,Search,prod
2025-10-AWS-0001,111122223333,eu-west-1,Usage,2025-10-22T02:00:00,2025-10-22T03:00:00,AmazonRDS,RDS:Multi-AZUsage,ModifyDBInstance,268.11,Hrs,64.2998,db-00000451,DataPlatform,staging
2025-10-AWS-0001,777788889999,eu-west-1,Usage,2025-10-26T12:00:00,2025-10-26T13:00:00,AmazonRDS,RDS:StorageUsage,ModifyDBInstance,526.58,Hrs,115.8371,db-00000452,Search,dev
2025-10-AWS-0001,111122223333,us-east-1,Usage,2025-10-29T21:00:00,2025-10-29T22:00:00,ElasticLoadBalancing,LoadBalancerUsage,LoadBalancing,81.47,Hrs,2.1855,alb-00000453,InternalTools,staging
2025-10-AWS-0001,111122223333,us-east-1,Usage,2025-10-16T14:00:00,2025-10-16T15:00:00,AmazonRDS,RDS:Multi-AZUsage,CreateDBInstance,326.07,Hrs,77.1124,db-00000454,DataPlatform,staging
2025-10-AWS-0001,444455556666,eu-west-1,Usage,2025-10-02T06:00:00,2025-10-02T07:00:00,ElasticLoadBalancing,LCUs,HealthCheck,474.71,LCU-Hrs,4.0602,alb-00000455,InternalTools,staging
2025-10-AWS-0001,111122223333,eu-west-1,Usage,2025-10-14T18:00:00,2025-10-14T19:00:00,ElasticLoadBalancing,LCUs,HealthCheck,589.66,LCU-Hrs,5.221,alb-00000456,Checkout,staging
2025-10-AWS-0001,111122223333,eu-west-1,Usage,2025-10-28T03:00:00,2025-10-28T04:00:00,AmazonVPC,NatGateway-Hours,CreateNatGateway,73.41,Hrs,3.3753,nat-00000457,DataPlatform,dev
2025-10-AWS-0001,444455556666,us-west-2,Usage,2025-10-13T21:00:00,2025-10-13T22:00:00,AmazonS3,Requests-Tier1,GetObject,1300191.0,Requests,480.11,bucket-00000458,Search,prod
2025-10-AWS-0001,444455556666,us-east-1,Usage,2025-10-12T18:00:00,2025-10-12T19:00:00,AmazonRDS,RDS:StorageUsage,CreateDBInstance,672.29,Hrs,155.2146,db-00000459,InternalTools,dev
2025-10-AWS-0001,444455556666,us-west-2,Usage,2025-10-18T10:00:00,2025-10-18T11:00:00,AmazonVPC,NatGateway-Hours,CreateNatGateway,260.86,Hrs,9.9151,nat-0000045a,Checkout,prod
2025-10-AWS-0001,444455556666,us-west-2,Usage,2025-10-17T08:00:00,2025-10-17T09:00:00,ElasticLoadBalancing,LoadBalancerUsage,HealthCheck,28.63,Hrs,0.7526,alb-0000045b,Checkout,dev
2025-10-AWS-0001,444455556666,us-west-2,Usage,2025-10-15T11:00:00,2025-10-15T12:00:00,ElasticLoadBalancing,LCUs,LoadBalancing,461.51,LCU-Hrs,4.3489,alb-0000045c,Search,prod
2025-10-AWS-0001,111122223333,us-west-2,Usage,2025-10-01T16:00:00,2025-10-01T17:00:00,AmazonS3,Requests-Tier1,PutObject,1221601.0,Requests,515.9228,bucket-0000045d,Search,staging
2025-10-AWS-0001,777788889999,us-east-1,Usage,2025-10-27T01:00:00,2025-10-27T02:00:00,AmazonEBS,EBS:VolumeUsage.io2,AttachVolume,4639.03,GB-Mo,464.7938,vol-0000045e,InternalTools,staging
2025-10-AWS-0001,777788889999,us-east-1,Usage,2025-10-08T07:00:00,2025-10-08T08:00:00,ElasticLoadBalancing,LCUs,LoadBalancing,166.54,LCU-Hrs,1.5873,alb-0000045f,MarketingSite,prod
2025-10-AWS-0001,444455556666,eu-west-1,Usage,2025-10-29T12:00:00,2025-10-29T13:00:00,AmazonRDS,RDS:Multi-AZUsage,ModifyDBInstance,495.97,Hrs,102.2421,db-00000460,InternalTools,prod
2025-10-AWS-0001,111122223333,us-west-2,Usage,2025-10-28T19:00:00,2025-10-28T20:00:00,AmazonEC2,BoxUsage:m5.large,RunInstances,458.73,Hrs,17.5485,i-00000461,MarketingSite,dev
2025-10-AWS-0001,777788889999,eu-west-1,Usage,2025-10-05T21:00:00,2025-10-05T22:00:00,AmazonEBS,EBS:VolumeUsage.io2,AttachVolume,440.67,GB-Mo,48.5818,vol-00000462,Search,prod
2025-10-AWS-0001,111122223333,eu-west-1,Usage,2025-10-19T14:00:00,2025-10-19T15:00:00,ElasticLoadBalancing,LoadBalancerUsage,LoadBalancing,42.44,Hrs,1.1527,alb-00000463,Search,prod
2025-10-AWS-0001,777788889999,eu-west-1,Usage,2025-10-09T01:00:00,2025-10-09T02:00:00,AmazonEBS,EBS:VolumeUsage.io2,CreateVolume,1149.52,GB-Mo,92.3838,vol-00000464,DataPlatform,staging
2025-10-AWS-0001,444455556666,eu-west-1,Usage,2025-10-21T02:00:00,2025-10-21T03:00:00,AmazonEC2,BoxUsage:m5.large,StopInstances,280.68,Hrs,10.542,i-00000465,Search,dev
2025-10-AWS-0001,111122223333,us-west-2,Usage,2025-10-09T23:00:00,2025-10-10T00:00:00,AmazonEBS,EBS:VolumeUsage.io2,CreateVolume,372.29,GB-Mo,32.7377,vol-00000466,Search,prod
2025-10-AWS-0001,444455556666,us-west-2,Usage,2025-10-27T01:00:00,2025-10-27T02:00:00,AmazonRDS,RDS:Multi-AZUsage,ModifyDBInstance,370.75,Hrs,69.091,db-00000467,InternalTools,dev
2025-10-AWS-0001,111122223333,us-east-1,Usage,2025-10-19T17:00:00,2025-10-19T18:00:00,AmazonRDS,RDS:Multi-AZUsage,CreateDBInstance,409.23,Hrs,89.7113,db-00000468,InternalTools,staging
2025-10-AWS-0001,777788889999,eu-west-1,Usage,2025-10-13T02:00:00,2025-10-13T03:00:00,AmazonS3,TimedStorage-ByteHrs,GetObject,4074.85,GB-Mo,90.4626,bucket-00000469,Checkout,staging
2025-10-AWS-0001,444455556666,eu-west-1,Usage,2025-10-15T10:00:00,2025-10-15T11:00:00,AmazonS3,Requests-Tier1,GetObject,327322.0,Requests,147.1675,bucket-0000046a,Search,prod
2025-10-AWS-0001,777788889999,us-west-2,Usage,2025-10-20T04:00:00,2025-10-20T05:00:00,AmazonRDS,RDS:StorageUsage,ModifyDBInstance,530.95,Hrs,91.7585,db-0000046b,MarketingSite,dev
2025-10-AWS-0001,777788889999,us-east-1,Usage,2025-10-29T16:00:00,2025-10-29T17:00:00,ElasticLoadBalancing,LCUs,LoadBalancing,413.18,LCU-Hrs,3.7508,alb-0000046c,Search,staging
2025-10-AWS-0001,444455556666,us-west-2,Usage,2025-10-09T00:00:00,2025-10-09T01:00:00,ElasticLoadBalancing,LoadBalancerUsage,LoadBalancing,531.12,Hrs,12.6091,alb-0000046d,MarketingSite,staging
2025-10-AWS-0001,777788889999,us-west-2,Usage,2025-10-04T10:00:00,2025-10-04T11:00:00,AmazonVPC,AWS-DataTransfer-Internet-Out-Bytes,CreateNatGateway,3653.39,GB,344.1254,nat-0000046e,MarketingSite,staging
2025-10-AWS-0001,111122223333,eu-west-1,Usage,2025-10-16T16:00:00,2025-10-16T17:00:00,AmazonS3,Requests-Tier1,PutObject,1039238.0,Requests,397.5757,bucket-0000046f,InternalTools,dev
2025-10-AWS-0001,111122223333,us-east-1,Usage,2025-10-27T12:00:00,2025-10-27T13:00:00,ElasticLoadBalancing,LoadBalancerUsage,HealthCheck,256.97,Hrs,6.6482,alb-00000470,Checkout,dev
2025-10-AWS-0001,444455556666,us-west-2,Usage,2025-10-29T10:00:00,2025-10-29T11:00:00,AmazonRDS,RDS:StorageUsage,ModifyDBInstance,428.81,Hrs,101.6789,db-00000471,InternalTools,dev
2025-10-AWS-0001,111122223333,us-east-1,Usage,2025-10-21T05:00:00,2025-10-21T06:00:00,AmazonRDS,RDS:StorageUsage,CreateDBInstance,271.13,Hrs,49.4175,db-00000472,InternalTools,prod
2025-10-AWS-0001,111122223333,us-west-2,Usage,2025-10-25T01:00:00,2025-10-25T02:00:00,AmazonEBS,EBS:VolumeUsage.gp3,CreateVolume,179.19,GB-Mo,16.1216,vol-00000473,Search,prod
2025-10-AWS-0001,777788889999,us-east-1,Usage,2025-10-08T08:00:00,2025-10-08T09:00:00,ElasticLoadBalancing,LCUs,LoadBalancing,451.74,LCU-Hrs,3.3034,alb-00000474,Checkout,prod
2025-10-AWS-0001,111122223333,us-east-1,Usage,2025-10-02T19:00:00,2025-10-02T20:00:00,AmazonEBS,EBS:VolumeUsage.io2,CreateVolume,603.61,GB-Mo,61.3366,vol-00000475,InternalTools,staging
